owner_id,owner_username,username,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images,followers,following
36063641,christendominique,christendominique,TRUE,"Come with me to get my Birthday Hair Transformation 🎂💇🏻‍♀️
Colorist @erickohair 🧑🏻‍🎨
Hairstylist @cleencuts ✂️

#birthdaygirl #hairtransformation #haircolor #transformation",211,10038,1707175380,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/425531833_2035715966809608_9155977050744577198_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4btiTSQuWlsAX-wdbla&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBhenhqWLHXZ5vOwJP6t_PXASIKGkuh6pXbt7ark6qYTQ&oe=65E5854E&_nc_sid=8b3546,FALSE,2144626,1021
36063641,christendominique,christendominique,TRUE,"Vertical contour for round faces! It’s giving snatched 👽
Comment your face shape🤔
Ib: @judylim.makeup 

#makeuptutorial #makeup #contour #contourtutorial 

Would you try?",98,6754,1706908091,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/425292794_1841517142951309_6761441652861485816_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3yjYIYbslqoAX8SfrSu&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDx_oJVyYPdII18wnkX2NgLEsmpp2NNkkODBUvg0jGOPQ&oe=65E54FA5&_nc_sid=8b3546,FALSE,2144626,1021
344130218,christianziegler,christianziegler,FALSE,"We invite you to join me and authors Rachel Page, Dina Dechmann, Teague O’Mara and Marco Tschapka, for a public webinar on Wed Dec 13 at 10am Panamá time. Together, the five of us will discuss our newly published book, BAT ISLAND, taking you on a photographic journey to the rainforests of Barro Colorado Island, Panamá, to meet the 76 species of bats that occupy this small space, and learn about their stunning natural history, physiology, evolution, sensory adaptations, foraging behavior, and social systems.
 
Join us on zoom at http://www.stri.si.edu/batisland",1,160,1702097712,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/408819371_18400924300002219_5662068570603544995_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=0gbIlQ4ntxQAX93RYmK&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCn-j8bQz3nLr7Bpl7bpAeFP8F8BE7dHtDsMeSct3tDXg&oe=65E8AA05&_nc_sid=8b3546,FALSE,127459,669
344130218,christianziegler,christianziegler,FALSE,"You may recognize some of these bird images - they are by my friend and NatGeo colleague @TimLaman, well-known for photographing the Birds-of-Paradise, Hornbills, and other bird-themed stories for NatGeo, but who also makes striking bird images right in his backyard.  If you are interested in bird photography, now is your chance to learn from Tim.  He has just created a new online masterclass called ""The Creative Process in Bird Photography"", dedicated to helping other photographers achieve their potential by learning to focus on the creative aspects of wildlife photography. 

Head over to @TimLaman and follow the link in his bio to learn more.  He is offering the course at a special introductory price, so now is the time to check it out.

@TimLaman #birdphotographymasterclass #birdsofparadise #hornbills #birds #masterclass #birdphotography",6,907,1701245822,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/406551544_18399071803002219_1365403144636971738_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=36Iqb0DbogoAX9TYC1-&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCtlK2hqDLZZPYkCLipzIAOQCUUR0UrHp4VqK644Hjjvw&oe=65E90EC1&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"After years of anticipation, we're thrilled to present our bat book: ‘BAT ISLAND’, a tribute to our dear friend, Dr. Eli Kalko. Her visionary work in bat research set a remarkable course for many careers. Collaborating with exceptional authors - Dr. Rachel Page from STRI (Smithsonian Tropical Research Institute) @smithssonianbatlab, Dr. Dina Dechmann @DechmannLab (Max Planck Institute of Animal Behavior) @mpi_animalbehav , Dr. Marco Tschapka from the University of Ulm, and Dr. Teague O'Mara from Bat Conservation International - has been an incredible journey spanning two decades.

Our friendship with Eli and our shared passion for bats inspired this project. Over the last two decades, I've had the privilege of photographing the phenomenal and mysterious night flyers that continue to intrigue and inspire us.

The release of ‘BAT ISLAND’ marks a milestone, sharing the captivating natural history, ecological insights, and social behavior of Barro Colorado Island's bats.

Published by Insight Editions, with authors from the Smithsonian Tropical Research Institute @smithsonianpanama, this book is an homage and testament to the profound legacy of Eli Kalko, and the impact she has had on tropical bat biology.

🦇 Looking for the perfect Christmas gift? Look no further! 🎁 'BAT ISLAND’ is a treasure trove that captures the essence of these night flying wonders. With 160 pages of stunning imagery, BAT ISLAND delves into the captivating lives, diverse foraging habits, roosting secrets, and the fascinating social systems of Neotropical bats.

Ideal for both bat enthusiasts and inquisitive families, this book is more than just pages—it's an immersive experience into the lives of a remarkable group of animals. Whether exploring their nocturnal adventures or learning about their ecological importance, BAT ISLAND is an ideal gift to inspire awe and appreciation for the wonders of nature. Grab your copy now and gift the magic of bat exploration this holiday season! 🌟🦇🎄",58,1792,1700570525,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/402635668_18397608109002219_6913872440438940495_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=l6g9lE142ioAX88FfFS&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfC8QJR2tSmSnpphu1YDhZbp-jciFtTntflCBmLwguGuKA&oe=65E8B100&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"Bonobo Matriarchy: Family Grooming

In the world of bonobos, females hold the power. They form high-ranking groups, supported by their sons, and maintain a unique social structure. Grooming rituals, like this gathering on a fallen tree, are vital for strengthening these bonds.

Photographing wild bonobos is a rare opportunity. They exclusively inhabit the lush tropical forests on the southern side of the Congo River in Central Africa in DRC. Lui Kotale Bonobo Project is one of the few places where we have the priviledge to witness bonobos in the wild.

For nearly three decades, German researchers from the Max-Planck-Institute for Animal Behavior, Barbara Fruth and her husband Gottfried Hohmann, have delved into the lives of these incredible creatures, with 18 of those years at Lui Kotale.

Join us on this journey of discovery and conservation.

Follow us for more:

@photojournalism
@mpi_animalbehav
@maxine_mpiab
@maxplanckgesellschaft

#LiveForTheStory
@liveForTheStory
@photojournalism
#CanonAmbassador",1,336,1695114530,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/380493555_695157325386924_5437145721902124532_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=IsB03J1cv2IAX9SnS5W&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDu8HoZVlGSTeYwx2Ic2OyjOi9uluWkmbXZC7mq3pvGDA&oe=65E98DDA&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"A Bond Between Generations

Female bonobos exhibit profound maternal instincts, nurturing their young for several years, often nursing them until they reach the age of five or six. In this serene moment, a mother finds solace on the forest floor while her baby drinks.

Capturing these intimate scenes is a rare privilege, as wild bonobos, our closest living relatives, inhabit only the dense tropical forests south of the Congo River in Central Africa.

For nearly three decades, dedicated German researchers from the Max-Planck-Institute for Animal Behavior, Barbara Fruth and her husband Gottfried Hohmann, have devoted themselves to the study of wild bonobos. Their extensive commitment spans nearly 30 years, with 18 years spent at Lui Kotale, next to Salonga N.P in the Democratic Republic of the Congo (DRC).

Join us on this journey of understanding and preservation as we share the remarkable story of these extraordinary primates in their natural habitat.

Follow @christianziegler for more:

@photojournalism
@mpi_animalbehav
@maxine_mpiab
@maxplanckgesellschaft

#LiveForTheStory
@liveForTheStory
@photojournalism
#CanonAmbassador",5,668,1694520652,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/376692047_693019492214400_8924685490584547990_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=9locf7d2CcgAX-uYime&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDJ67X1tYQpO3SVmD4jo8qHBll4VEAFR7PI0DyfEakS5g&oe=65E88020&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"Discovering the Remote 🌍

Few places on Earth offer the chance to photograph wild bonobos, our closest living relatives. These incredible creatures exclusively inhabit the dense tropical forests of Central Africa, both to the north and south of the Congo River.

For nearly three decades, German researchers Barbara Fruth and Gottfried Hohmann, affiliated with the Max-Planck-Institute for Animal Behavior, have dedicated themselves to the study of wild bonobos. A significant portion of this research has taken place over 18 years at Lui Kotale.

This aerial view captures the vast, unspoiled primary forest surrounding the Lui Kotale research camp, nestled on the fringes of Salonga National Park in the DRC.

Follow along as we share the story of this remote wilderness and the remarkable bonobos that call it home.

@photojournalism
@mpi_animalbehav
@maxine_mpiab
@maxplanckgesellschaft

#LiveForTheStory
@liveForTheStory
@photojournalism
#CanonAmbassador",1,337,1694164908,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/375490361_1501841703971456_1656911218055285446_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=bywdNC00j2sAX-IZ6Ny&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAt8l578ncSqmSSQukC08N6MmkF_yUWJR_JKwVsGygoDg&oe=65E7FEAC&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"Sharing a few more images of this remarkable moment when I encountered a bonobo with a young mongoose. 

I took all these images over about an hour as I watched this individual carry and play with a little mongoose, deep in the tropical forests of Democratic Republic of Congo. 

Big thanks to Dr. Barbara Fruth (Max-Planck Institute for Animal Behavior) and the team of the LuiKotale Bonobo Project for making these encounters possible. Follow me @christianziegler for more wildlife and nature photography!

#natureinfocus
@mpi_animalbehav
@maxplanckpress
@maxine_mpiab
@maxplanckgesellschaft
#bonobo
#DRC
#CanonR5
#LiveForTheStory
#photojournalism
#photojournalism
#canonambassador",6,492,1693893329,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/373633196_644843810956156_2071206748616838442_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Tp2hAxdILIwAX-tSx-u&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCWu5FU0vOd5lnj6tGWfPt9jPjtX92TyGNq3K52p_-9Cg&oe=65E82AF5&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"Back from a very nice vacation, and I'm excited to share more Bonobo moments, starting with this incredible mongoose scene!

I am honored to have won the portrait category in 'Nature in focus' with this image – thank you all for your support, especially the jury !

During my adventures near LuiKotale field station in the Democratic Republic of Congo I had a remarkable encounter. I witnessed a young male Bonobo tenderly petting a small mongoose.

This fascinating moment continued as he carefully held the mongoose while enjoying fruit in a nearby tree with the rest of his group.

However, this bond may not be as innocent as it seems. Bonobos occasionally include meat in their diet, and it's likely this young mongoose was caught when its mother was hunted by the group.

Big thanks to Dr. Barbara Fruth (Max-Planck Institute for Animal Behavior) and the team of the LuiKotale Bonobo Project for making these encounters possible. Follow me @christianziegler for more wildlife and nature photography!

#natureinfocus
@mpi_animalbehav
@maxplanckpress
@maxine_mpiab
@maxplanckgesellschaft
#bonobo
#DRC
#CanonR5
#LiveForTheStory
#photojournalism
#photojournalism
#canonambassador",22,1473,1693834563,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/374239329_3563705397209692_7856000386996623819_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0K6tBXxNoWAAX-usz3g&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB0pG04N389BiCs3VfOq042vI79CgI0iT5u7D_qpQsXsw&oe=65E99AAF&_nc_sid=8b3546,FALSE,127459,669
344130218,christianziegler,christianziegler,FALSE,"We surprised Véronique Langlois, the owner of the gallery for contemporary art, in Taillebourg in western France @Galery90bis 

The gallery is a wonderful old building in the grounds of a small chateau and the inside design is just gorgeous. Thank you for showing my pictures !!!

#taillebourg
#artforsale
#artgallery 
#liveforTheStory",4,252,1693052603,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/370821661_18380843329002219_869699317354298754_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=UWADBC652McAX-ZNUSi&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBNwu-I4Du6_ecK-eu1pMFH-np1ogIbesevDICCvsfv-Q&oe=65E964BC&_nc_sid=8b3546,TRUE,127459,669
344130218,christianziegler,christianziegler,FALSE,"I am honored to receive the award for winning picture in animal portraits for this picture of a bonobo with a young mongoose from @naturein_focus! Thanks so much to the jury… I am delighted!

This is an amazing opportunity to inform more people know about bonobos, their behavior and how threatened they are in the wild! This image was only possible by working closely with Barbara Fruth and her excellent research team at the Max-Planck Institute for Animals Behavior in Konstanz and the LuiKotale Bonobo Project in Democratic Republic of Congo. 

I’m sorry that I didn’t respond sooner. I’m on vacation with my family in France… and trying very hard to stay offline for a few weeks - we all need some offline time 😊

More posts about bonobos when I’m back from vacation…

#canonAmbassador
#liveforTheStory
#canonR5
@mpi_animalbehav
@maxplanckgellschaft
@maxcine_mapiab",84,4421,1691848527,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/367402358_18378178453002219_8359724433705131192_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=5sPOTOGJ5OgAX9lj2Ba&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfByaw5Gdag1fwv8GaN0GW29hCgxxg6kFKx5SsqVbli_5Q&oe=65E94D8A&_nc_sid=8b3546,FALSE,127459,669
46755025637,mangrovephotographyawards,,FALSE,"👀 Photography is a powerful medium for connecting people to a beautiful world they otherwise may not be able to see. And we can’t protect what we don’t know about.
 
Tropical ecologist turned photojournalist and former Awards judge @christianziegler has seen with his own eyes how important Belize’s mangroves are for people and wildlife. Today, he gives people a glimpse of the forest’s incredible three life zones and the unique species that rely on each. 

👉 Journey over the canopy, through the roots, and below the water. Link in bio.

Image credit: Christian Ziegler

#mangrove #mangroveforests #generationrestoration #photojournalist #conservation #treecanopy #mangroveroots #wildlife #marinelife #underwater #explorebelize",1,292,1688584661,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/357756681_998609204488489_211088206779482092_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ERMlwHbXY7UAX949f0H&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDFTV08w0vsByg6QWoDWotNl9FAQMfc2FdxUUO1-UVU8g&oe=65E85708&_nc_sid=8b3546,TRUE,,
344130218,christianziegler,christianziegler,FALSE,"Happy Mother’s Day to the mothers of the world! 
I show you a touching portrait of wild Bonobo mother with her son in DCR, in Luikotal. 
Follow me @christianziegler for more wildlife and nature stories.

@thephotosociety 

#christianziegler

 #LiveForTheStory

@liveForTheStory

@photojournalism

#CanonAmbassador

 #canonr5",10,616,1684081724,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/347255554_946375763072533_880544819940841220_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=AXO6AluMX_4AX-HbY4_&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBt-gORRuBeavSrhRCXIY61y5palg-nYX52xxS_FB02lw&oe=65E8020A&_nc_sid=8b3546,FALSE,127459,669
40506412,christinehmcconnell,christinehmcconnell,TRUE,"Handmade gift ideas for that someone special in your basement…🤫🐑🐑🐑

The full 2020 Valentine’s Day episode is available on Patreon 🎉♥️🎉",620,36447,1707496870,,https://instagram.ffor43-1.fna.fbcdn.net/v/t51.2885-15/426373765_1447515596167774_7633290796409157110_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.ffor43-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=WdpTOjLAlxsAX9x5n9K&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBXaBhiArJJX--1ZP3y_TjI4sXNRjbWhM2ONmMGb3aaYw&oe=65E57129&_nc_sid=8b3546,FALSE,597189,1576
40506412,christinehmcconnell,christinehmcconnell,FALSE,✨🎁✨,387,50523,1703347703,,https://instagram.ffor43-1.fna.fbcdn.net/v/t39.30808-6/413929580_18404959300058413_6226037690986217710_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.ffor43-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bszT2mKyz0IAX9ZMw6e&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfD5rc7mrUiU_qk0MoP84jjuKEf7Y4m5WH_ECF_tJEoFwQ&oe=65E7FF5C&_nc_sid=8b3546,FALSE,597189,1576
40506412,christinehmcconnell,christinehmcconnell,TRUE,✨🎄✨,555,48889,1703175178,,https://instagram.ffor43-1.fna.fbcdn.net/v/t51.2885-15/412281888_1025236105249668_8867123493682572881_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.ffor43-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=qZPDMMY6_jgAX9CMQ8I&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCMSBsSngRCUXoKdcwOpzKSe9ZjqFj1S6O1i_TbW88vSA&oe=65E52D2B&_nc_sid=8b3546,FALSE,597189,1576
40506412,christinehmcconnell,christinehmcconnell,FALSE,"Completely edible Peppermint Bark Tree! 🍫🎄🍫
Brand new episode on Patreon 🥳✨
Link is in my bio…",164,23687,1703104194,,https://instagram.ffor43-1.fna.fbcdn.net/v/t39.30808-6/412675262_18404467636058413_6285430192341386123_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.ffor43-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tvJK58v5pm4AX8rOsvy&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDc-jsViFJTNQFw0fxNbAqROrM25MfL4_AMuG9MEjoC2w&oe=65E8EDE1&_nc_sid=8b3546,TRUE,597189,1576
